StockCode,TotalQuantity,AverageDailyDemand,DemandStd,SafetyStock,ReorderPoint,CurrentStock,RecommendedReorderQty,Recommendation
21875,4708,32.69444444444444,94.74959842915642,413.6283925401938,642.4895036513049,98.08333333333333,544.4061703179715,REORDER
21876,1798,12.06711409395973,11.95863615875302,52.20530253768261,136.6751011954007,36.20134228187919,100.47375891352152,REORDER
21877,8614,44.174358974358974,102.43891999059508,447.1960463341101,756.416559154623,132.52307692307693,623.893482231546,REORDER
21878,2991,36.47560975609756,82.146846172226,358.61120783398053,613.9404761266635,109.42682926829269,504.5136468583708,REORDER
21879,348,9.942857142857143,10.496337896795124,45.82165459050737,115.42165459050736,29.82857142857143,85.59308316193594,REORDER
21880,559,12.422222222222222,9.861515854547664,43.05034552706865,130.0059010826242,37.266666666666666,92.73923441595754,REORDER
21881,221,10.523809523809524,6.305704144812439,27.52748626373284,101.19415293039951,31.57142857142857,69.62272435897094,REORDER
21882,330,9.428571428571429,7.578164119928483,33.082397132009646,99.08239713200965,28.285714285714285,70.79668284629537,REORDER
21883,733,11.106060606060606,7.365467843261318,32.15387373480598,109.8962979772302,33.31818181818181,76.57811615904839,REORDER
21884,216,9.0,5.941746193341395,25.938631588725958,88.93863158872595,27.0,61.938631588725954,REORDER
21888,1713,8.875647668393782,14.466019008647448,63.15125645072355,125.28079012948002,26.626943005181346,98.65384712429868,REORDER
21889,6408,29.94392523364486,46.24335136085603,201.87487236015886,411.48234899567285,89.83177570093457,321.65057329473825,REORDER
21890,2263,14.414012738853502,44.20567381294223,192.97941208769114,293.8775012596657,43.24203821656051,250.63546304310518,REORDER
21891,3896,23.901840490797547,30.844535447337414,134.65150066330247,301.96438409888526,71.70552147239263,230.25886262649263,REORDER
21892,4460,24.916201117318437,51.410538803772084,224.43217573031808,398.8455835515471,74.74860335195531,324.0969801995918,REORDER
21893,164,14.909090909090908,35.37641741458438,154.435384546418,258.79902091005437,44.72727272727273,214.07174818278165,REORDER
21894,690,9.71830985915493,14.508306092512804,63.335860278227024,131.36402929231153,29.15492957746479,102.20909971484673,REORDER
21895,529,9.120689655172415,31.936932141390006,139.42034713936474,203.26517472557163,27.362068965517246,175.9031057600544,REORDER
21896,1352,12.18018018018018,31.280606306085737,136.5551634896157,221.81642475087696,36.54054054054054,185.27588421033641,REORDER
21897,455,5.548780487804878,5.116307597545421,22.335187931125613,61.176651345759765,16.646341463414636,44.53030988234513,REORDER
21898,315,4.565217391304348,4.099778548070921,17.89754087324465,49.85406261237509,13.695652173913043,36.15841043846204,REORDER
21899,4016,20.916666666666668,49.85154225568659,217.62639241459814,364.0430590812648,62.75,301.2930590812648,REORDER
21900,5081,24.785365853658536,48.74325273053441,212.78816594865074,386.28572692426053,74.35609756097561,311.9296293632849,REORDER
21901,4383,22.248730964467004,49.434599765686144,215.80623428432875,371.5473510355978,66.74619289340102,304.80115814219675,REORDER
21902,3401,21.80128205128205,54.312289332519285,237.09973766891326,389.7087120278876,65.40384615384616,324.3048658740414,REORDER
21903,2233,15.294520547945206,47.90380703440207,209.12357443931984,316.1852182749363,45.88356164383562,270.3016566311007,REORDER
21904,690,7.040816326530612,17.76357814757746,77.54671678569977,126.83243107141405,21.122448979591837,105.70998209182221,REORDER
21905,844,11.405405405405405,38.80330409562444,169.39542292964998,249.23326076748782,34.21621621621622,215.0170445512716,REORDER
21906,1174,7.879194630872483,38.25005083050462,166.98020151960648,222.13456393571386,23.63758389261745,198.4969800430964,REORDER
21907,2776,13.67487684729064,14.655878061111995,63.98008418173322,159.7042221127677,41.02463054187192,118.67959157089578,REORDER
21908,5911,26.154867256637168,58.19177412834669,254.03558844385884,437.11965924031904,78.4646017699115,358.65505747040754,REORDER
21910,999,12.974025974025974,45.559381154816414,198.88900749571744,289.7071893138992,38.92207792207792,250.78511139182132,REORDER
21911,2285,15.132450331125828,34.61149625903486,151.09612914866028,257.0232814665411,45.397350993377486,211.62593047316363,REORDER
21912,1855,9.661458333333334,20.956573746737398,91.4857060686562,159.11591440198953,28.984375,130.13153940198953,REORDER
21913,703,7.247422680412371,20.068648293542267,87.60947668099045,138.34143544387706,21.742268041237114,116.59916740263995,REORDER
21914,4725,30.681818181818183,37.099002778108805,161.9553131449609,376.7280404176882,92.04545454545455,284.68258587223363,REORDER
21915,16049,97.85975609756098,246.76627344091335,1077.2556159466526,1762.2739086295794,293.5792682926829,1468.6946403368966,REORDER
21916,6157,33.82967032967033,58.741014113796474,256.43328992298706,493.2409822306794,101.48901098901098,391.7519712416684,REORDER
21917,3835,27.19858156028369,40.487779436367504,176.74898261767441,367.13905353966027,81.59574468085107,285.5433088588092,REORDER
21918,7226,39.27173913043478,88.73027874608421,387.35111468390517,662.2532885969487,117.81521739130434,544.4380712056443,REORDER
21922,525,5.412371134020619,5.3730666626075605,23.456066975601804,61.342664913746134,16.23711340206186,45.105551511684276,REORDER
21923,325,4.7101449275362315,4.270629686575927,18.643389752343875,51.61440424509749,14.130434782608695,37.483969462488794,REORDER
21924,304,4.0,3.9698866482558417,17.330499127261163,45.33049912726116,12.0,33.33049912726116,REORDER
21925,787,12.492063492063492,12.223553434928359,53.361796168444144,140.8062406128886,37.476190476190474,103.3300501366981,REORDER
21926,578,10.321428571428571,9.910705218201072,43.26508118563977,115.51508118563977,30.964285714285715,84.55079547135406,REORDER
21927,597,10.293103448275861,8.86350415970516,38.69353578942453,110.74525992735556,30.879310344827584,79.86594958252797,REORDER
21928,13882,55.528,72.85729860377307,318.057783947569,706.753783947569,166.584,540.1697839475689,REORDER
21929,14526,60.02479338842975,85.25840271409984,372.1946757541691,792.3682294731773,180.07438016528926,612.293849307888,REORDER
21930,6833,26.69140625,36.74387349726935,160.40499994033652,347.24484369033655,80.07421875,267.17062494033655,REORDER
21931,14712,50.90657439446367,60.663818543167636,264.8272727838708,621.1732935451164,152.719723183391,468.4535703617254,REORDER
21932,1065,8.949579831932773,28.533907495129476,124.56447822230703,187.21153704583645,26.84873949579832,160.36279755003812,REORDER
21933,1397,11.087301587301587,34.04256625844057,148.61247111194936,226.22358222306048,33.26190476190476,192.96167746115572,REORDER
21934,1991,14.120567375886525,27.142869407558695,118.49191582982057,217.33588746102623,42.361702127659576,174.97418533336665,REORDER
21935,3285,21.611842105263158,37.12963674830386,162.08904542519196,313.3719401620341,64.83552631578948,248.5364138462446,REORDER
21936,3637,19.243386243386244,30.13046138654335,131.53421773210636,266.23792143581005,57.730158730158735,208.50776270565132,REORDER
21937,2221,14.146496815286625,27.662298532206705,120.75947830426588,219.78495601127224,42.439490445859875,177.34546556541238,REORDER
21942,1161,31.37837837837838,100.0933873249686,436.95664772748705,656.6052963761357,94.13513513513513,562.4701612410006,REORDER
21943,330,11.379310344827585,9.135542024358365,39.88111427558248,119.53628668937557,34.137931034482754,85.39835565489281,REORDER
21944,1306,33.48717948717949,99.49447797289312,434.3421151417739,668.7523715520304,100.46153846153847,568.2908330904919,REORDER
21945,1305,30.348837209302324,90.25305263823762,393.9987683695778,606.440628834694,91.04651162790697,515.3941172067871,REORDER
21946,507,28.166666666666668,57.63806952721031,251.61839673110038,448.7850633977671,84.5,364.2850633977671,REORDER
21947,790,10.675675675675675,14.135458289141452,61.70819704664147,136.4379267763712,32.027027027027025,104.41089974934417,REORDER
21948,1580,27.719298245614034,126.81732565076837,553.6197242502722,747.6548119695703,83.15789473684211,664.4969172327283,REORDER
21949,1758,27.046153846153846,118.61036932552926,517.7923412456427,707.1154181687195,81.13846153846154,625.976956630258,REORDER
21950,185,92.5,123.74368670764582,540.2017852154878,1187.7017852154877,277.5,910.2017852154877,REORDER
21955,2577,12.330143540669857,40.813378044253355,178.17037997477084,264.48138475945984,36.99043062200957,227.49095413745027,REORDER
21967,10521,76.7956204379562,444.2563041806023,1939.3963037369879,2476.9656468026815,230.38686131386862,2246.578785488813,REORDER
21972,708,9.44,10.727887376719032,46.832481451647624,112.91248145164762,28.32,84.59248145164761,REORDER
21973,1461,13.654205607476635,24.36673529116651,106.37273104089657,201.952170293233,40.96261682242991,160.9895534708031,REORDER
21974,4619,24.700534759358288,37.42844283490603,163.39348030757188,336.2972236230799,74.10160427807486,262.19561934500507,REORDER
21975,18906,74.72727272727273,120.4870107900423,525.9848001606131,1049.0757092515223,224.1818181818182,824.8938910697041,REORDER
21976,9280,39.82832618025751,80.8272725462913,352.85062281005656,631.6489060718591,119.48497854077254,512.1639275310865,REORDER
21977,30871,108.31929824561404,141.90234124287744,619.4732038876886,1377.7082916069867,324.9578947368421,1052.7503968701446,REORDER
21980,24750,128.23834196891193,774.7245042468774,3382.051815161317,4279.7202089437005,384.7150259067358,3895.005183036965,REORDER
21981,20787,171.79338842975207,987.448774345243,4310.697417399532,5513.251136407796,515.3801652892562,4997.87097111854,REORDER
21982,24687,160.30519480519482,954.9636705810858,4168.884032707287,5291.020396343651,480.9155844155845,4810.104811928066,REORDER
21983,3922,32.14754098360656,46.07282631315097,201.13044702707606,426.16323391232197,96.44262295081968,329.7206109615023,REORDER
21984,21979,155.87943262411346,983.6293834219799,4294.023905804091,5385.179934172885,467.6382978723404,4917.541636300544,REORDER
21985,16337,79.30582524271844,357.65793532033973,1561.3520196226318,2116.492796321661,237.91747572815532,1878.5753205935057,REORDER
21986,9161,61.898648648648646,227.14557470266718,991.6016584189676,1424.8921989595083,185.69594594594594,1239.1962530135625,REORDER
21987,4287,28.77181208053691,76.41088439565797,333.57092598953795,534.9736105532963,86.31543624161074,448.65817431168557,REORDER
21988,5472,36.972972972972975,103.72871118004936,452.82661643943214,711.637427250243,110.91891891891893,600.7185083313241,REORDER
21989,6024,35.228070175438596,96.97101159513228,423.3259487540834,669.9224399821536,105.68421052631578,564.2382294558379,REORDER
21990,585,10.446428571428571,24.393679988403214,106.49035783816298,179.615357838163,31.339285714285715,148.27607212387727,REORDER
21991,405,11.911764705882353,26.993116571563004,117.83817137223804,201.2205243134145,35.73529411764706,165.48523019576743,REORDER
21992,923,9.515463917525773,18.077445317566916,78.91690067192434,145.52514809460473,28.54639175257732,116.97875634202741,REORDER
21993,698,10.575757575757576,21.820992437460564,95.25931692773396,169.289619958037,31.727272727272727,137.5623472307643,REORDER
22021,979,15.53968253968254,16.04713359674515,70.05359584148825,178.831373619266,46.61904761904762,132.21232600021838,REORDER
22023,3729,25.895833333333332,27.469937477813172,119.91972810969779,301.19056144303113,77.6875,223.50306144303113,REORDER
22024,2935,23.669354838709676,22.010980915924577,96.08870966660646,261.7741935375742,71.00806451612902,190.76612902144518,REORDER
22025,2065,21.288659793814432,27.623947477266967,120.59205717035147,269.61267572705253,63.865979381443296,205.74669634560922,REORDER
22026,2344,20.382608695652173,19.095136980207975,83.35962310556627,226.03788397513148,61.14782608695652,164.89005788817497,REORDER
22027,6751,30.547511312217196,34.879712202421274,152.26702307703428,366.09960226255464,91.64253393665159,274.45706832590304,REORDER
22028,3216,24.549618320610687,25.121309905967518,109.66681872196618,281.514146966241,73.64885496183206,207.86529200440896,REORDER
22029,9361,41.60444444444445,47.066432702102965,205.4680254473917,496.69913655850286,124.81333333333333,371.8858032251695,REORDER
22030,7135,34.97549019607843,60.64273466979724,264.7352313526109,509.56366272515993,104.9264705882353,404.6371921369246,REORDER
22031,612,14.232558139534884,5.402103687684241,23.582827808425776,123.21073478516996,42.69767441860465,80.51306036656531,REORDER
22032,542,15.055555555555555,7.862912744358596,34.32546430858583,139.7143531974747,45.166666666666664,94.54768653080805,REORDER
22033,1216,17.37142857142857,11.032457290723388,48.16207826297258,169.76207826297258,52.114285714285714,117.64779254868687,REORDER
22034,1533,28.92452830188679,26.48936583191581,115.63905272545036,318.1107508386579,86.77358490566037,231.33716593299755,REORDER
22035,2548,19.303030303030305,15.498307907609615,67.6577029686374,202.77891508984953,57.909090909090914,144.86982418075863,REORDER
22036,1618,19.261904761904763,13.320080906823142,58.14867551247769,192.98200884581104,57.78571428571429,135.19629456009676,REORDER
22037,3088,21.594405594405593,15.273210350077518,66.67504190800673,217.83588106884588,64.78321678321677,153.0526642856291,REORDER
22038,675,25.96153846153846,4.9029033784546,21.403574018589293,203.13434324935852,77.88461538461539,125.24972786474314,REORDER
22039,600,28.571428571428573,8.964214570007952,39.133186044583695,239.13318604458368,85.71428571428572,153.41890033029796,REORDER
22040,2090,35.42372881355932,49.447709542097826,215.86346487774156,463.82956657265686,106.27118644067797,357.5583801319789,REORDER
22041,3350,34.5360824742268,47.52391105531117,207.46514246948573,449.2177197890733,103.6082474226804,345.60947236639294,REORDER
22042,1313,24.77358490566038,20.792603630797664,90.76989622243833,264.184990562061,74.32075471698113,189.86423584507986,REORDER
22043,936,26.0,17.79887636902959,77.70081080658038,259.70081080658036,78.0,181.70081080658036,REORDER
22044,1153,30.342105263157894,30.374488153435845,132.59951406053347,344.9942509026387,91.02631578947368,253.96793511316503,REORDER
22045,8040,47.57396449704142,51.90452117222333,226.58865065362298,559.606402132913,142.72189349112426,416.8845086417887,REORDER
22046,4100,38.679245283018865,33.47566199631673,146.13765641559164,416.89237339672366,116.03773584905659,300.85463754766704,REORDER
22047,4875,42.391304347826086,49.35704070932533,215.4676510254937,512.2067814602763,127.17391304347825,385.032868416798,REORDER
22048,1865,29.603174603174605,14.207607778637565,62.023164897245984,269.2453871194682,88.80952380952381,180.4358633099444,REORDER
22049,2525,49.509803921568626,41.97921988270844,183.25985046953858,529.8284779205189,148.52941176470588,381.2990661558131,REORDER
22050,2100,31.34328358208955,25.87238626166725,112.94563478908978,332.34861986371664,94.02985074626865,238.31876911744797,REORDER
22051,2225,31.785714285714285,25.509812182733604,111.36282139534018,333.8628213953402,95.35714285714286,238.50567853819732,REORDER
22052,2950,34.705882352941174,23.80917366689319,103.93870153350287,346.8798780040911,104.11764705882352,242.76223094526756,REORDER
22053,282,7.833333333333333,5.6137586084802145,24.506805177337988,79.34013851067132,23.5,55.84013851067132,REORDER
22054,321,9.17142857142857,8.169115850660498,35.66219080400384,99.86219080400383,27.514285714285712,72.34790508971813,REORDER
22055,3245,16.98952879581152,23.031326384729905,100.5430172636268,219.46971883430743,50.968586387434556,168.50113244687287,REORDER
22056,596,28.38095238095238,61.50079364567273,268.4810789422599,467.1477456089266,85.14285714285714,382.0048884660695,REORDER
22057,2341,25.725274725274726,50.873495813759206,222.08772010869242,402.16464318561555,77.17582417582418,324.98881900979137,REORDER
22058,503,7.185714285714286,7.235766351934876,31.58766321511143,81.88766321511143,21.557142857142857,60.330520357968574,REORDER
22059,3170,19.8125,44.128626670494725,192.6430635837531,331.33056358375313,59.4375,271.89306358375313,REORDER
22060,485,5.329670329670329,12.754132180116674,55.67803219610738,92.98572450379969,15.989010989010989,76.9967135147887,REORDER
22061,1536,7.641791044776119,15.951835153866133,69.63757147417546,123.1301087876083,22.925373134328357,100.20473565327994,REORDER
22062,157,4.0256410256410255,5.842166052376102,25.503915512676343,53.683402692163526,12.076923076923077,41.606479615240445,REORDER
22063,1636,12.78125,23.27647506257299,101.61321128271183,191.08196128271183,38.34375,152.73821128271183,REORDER
22064,4669,23.943589743589744,37.95591443577093,165.696152128809,333.3012803339372,71.83076923076923,261.47051110316795,REORDER
22065,1915,19.947916666666668,20.776692301289348,90.7004354779411,230.33585214460777,59.84375,170.49210214460777,REORDER
22066,1174,13.191011235955056,23.608009236319457,103.06052029121832,195.3975989429037,39.573033707865164,155.82456523503853,REORDER
22067,1410,13.055555555555555,23.16209977622093,101.11390715240988,192.50279604129878,39.166666666666664,153.33612937463212,REORDER
22068,508,6.195121951219512,7.465871360405929,32.592184251055386,75.95803790959198,18.585365853658537,57.37267205593344,REORDER
22069,422,8.612244897959183,7.766960813092136,33.906587144472596,94.19230143018687,25.83673469387755,68.35556673630933,REORDER
22070,883,5.809210526315789,5.41610738816665,23.643960818129074,64.3084345023396,17.42763157894737,46.880802923392224,REORDER
22071,809,6.128787878787879,8.021350615396331,35.01712319686945,77.9186383483846,18.386363636363637,59.532274712020964,REORDER
22072,1426,8.195402298850574,16.116152871055537,70.35489877005571,127.72271486200972,24.586206896551722,103.13650796545801,REORDER
22073,1667,8.252475247524753,8.013708330470475,34.983760881021965,92.75108761369523,24.75742574257426,67.99366187112098,REORDER
22074,746,10.81159420289855,19.494550793912552,85.10325998065548,160.78441940094535,32.434782608695656,128.3496367922497,REORDER
22075,1525,14.805825242718447,25.265282019755652,110.2953274965055,213.93610419553463,44.41747572815534,169.5186284673793,REORDER
22076,1085,10.637254901960784,16.807464876005067,73.37281418174805,147.83359849547355,31.91176470588235,115.9218337895912,REORDER
22077,7647,36.76442307692308,36.93743611981162,161.24999556823767,418.6009571066992,110.29326923076924,308.30768787592996,REORDER
22078,2542,14.952941176470588,29.665155334203735,129.50292897036704,234.17351720566114,44.858823529411765,189.31469367624936,REORDER
22079,3056,16.0,22.21189818661682,96.96581193498318,208.96581193498318,48.0,160.96581193498318,REORDER
22080,2634,13.507692307692308,15.348652256481818,67.00438277059106,161.55822892443723,40.52307692307692,121.0351520013603,REORDER
22081,872,8.549019607843137,5.9629673173122875,26.031272186063575,85.87440944096554,25.647058823529413,60.22735061743612,REORDER
22082,4486,19.58951965065502,22.84227141430431,99.7176997444466,236.84433729903176,58.76855895196506,178.07577834706672,REORDER
22083,8804,33.99227799227799,61.68003158825898,269.26354032788356,507.2094862738295,101.97683397683397,405.2326522969955,REORDER
22084,3588,19.714285714285715,31.546085104154837,137.71410843840013,275.7141084384001,59.142857142857146,216.57125129554296,REORDER
22085,1982,20.432989690721648,71.74461466672585,313.20037372191774,456.23130155696924,61.298969072164944,394.9323324848043,REORDER
22086,13839,99.56115107913669,165.42046186751662,722.141316373772,1419.069373927729,298.68345323741005,1120.385920690319,REORDER
22087,4016,20.489795918367346,21.842675189759078,95.35397275876409,238.7825441873355,61.469387755102034,177.31315643223348,REORDER
22088,2347,12.755434782608695,20.0409409600455,87.48852060301392,176.77656408127478,38.266304347826086,138.5102597334487,REORDER
22089,2014,12.132530120481928,21.999873875306438,96.04022199559861,180.9679328389721,36.39759036144578,144.5703424775263,REORDER
22090,8446,31.871698113207547,54.97518854046829,239.9936173089956,463.09550410144846,95.61509433962264,367.4804097618258,REORDER
22091,1108,12.44943820224719,20.617739072301887,90.00652679985508,177.1525942155854,37.34831460674157,139.80427960884384,REORDER
22092,263,6.414634146341464,8.806178540536461,38.44328139150379,83.34572041589404,19.243902439024392,64.10181797686964,REORDER
22093,512,6.481012658227848,9.223521713940398,40.26518870102937,85.63227730862431,19.443037974683545,66.18923933394076,REORDER
22094,1348,18.216216216216218,58.47825266543046,255.2862075362429,382.7997210497564,54.64864864864865,328.15107240110774,REORDER
22095,1625,22.887323943661972,56.511578913598285,246.7007136016215,406.9119812072553,68.66197183098592,338.25000937626936,REORDER
22096,291,5.596153846153846,7.726348135133377,33.729292918646465,72.90236984172338,16.788461538461537,56.11390830326185,REORDER
22097,460,6.571428571428571,7.468914184071666,32.60546766631527,78.60546766631526,19.714285714285715,58.89118195202955,REORDER
22098,828,10.894736842105264,12.94972735606782,56.53190091490496,132.7950588096418,32.684210526315795,100.110848283326,REORDER
22099,639,7.888888888888889,11.534730165894649,50.35474530766689,105.57696752988912,23.666666666666668,81.91030086322245,REORDER
22100,222,5.414634146341464,6.3795595841566435,27.849901420765235,65.75234044515548,16.243902439024392,49.50843800613109,REORDER
22101,265,10.6,12.298373876248844,53.68842403162901,127.88842403162901,31.799999999999997,96.08842403162902,REORDER
22102,205,9.761904761904763,10.40627100312481,45.42846849718798,113.76180183052132,29.28571428571429,84.47608754480703,REORDER
22103,445,13.90625,19.977986877496427,87.21369520638615,184.55744520638615,41.71875,142.83869520638615,REORDER
22104,875,32.407407407407405,91.69651417720694,400.3001847972568,627.1520366491086,97.22222222222221,529.9298144268864,REORDER
22105,107,7.133333333333334,8.192912151598447,35.7660733097722,85.69940664310553,21.400000000000002,64.29940664310553,REORDER
22106,141,6.409090909090909,9.409514389114936,41.07713780194525,85.94077416558162,19.227272727272727,66.7135014383089,REORDER
22107,570,6.263736263736264,8.039949094414801,35.09831466477687,78.94446851093072,18.791208791208792,60.15325971972193,REORDER
22108,96,4.571428571428571,4.588806256222075,20.032386278224568,52.032386278224564,13.714285714285714,38.31810056393885,REORDER
22109,1553,10.564625850340136,15.175262867986104,66.24745318739465,140.1998341397756,31.693877551020407,108.50595658875518,REORDER
22110,1297,11.684684684684685,23.05486814377703,100.6457885694019,182.4385813621947,35.054054054054056,147.38452730814063,REORDER
22111,5184,24.685714285714287,33.37558179288669,145.7007573220212,318.5007573220212,74.05714285714286,244.4436144648783,REORDER
22112,5150,24.065420560747665,28.667683471879876,125.14847586600295,293.6064197912366,72.19626168224299,221.41015810899358,REORDER
22113,2725,30.96590909090909,26.23038900226284,114.50849205257735,331.269855688941,92.89772727272727,238.37212841621374,REORDER
22114,5554,24.043290043290042,28.60005830790401,124.85325891169028,293.1562892147206,72.12987012987013,221.02641908485043,REORDER
22115,1228,9.983739837398375,34.034934738005376,148.57915578837458,218.4653346501632,29.951219512195124,188.51411513796808,REORDER
22116,240,6.666666666666667,16.279698136899572,71.0688539375724,117.73552060423907,20.0,97.73552060423907,REORDER
22117,437,4.552083333333333,6.620335166688938,28.90100473747455,60.76558807080788,13.65625,47.10933807080788,REORDER
22118,561,5.008928571428571,17.182903474520007,75.01178750275257,110.07428750275257,15.026785714285714,95.04750178846686,REORDER
22119,568,4.303030303030303,4.553229529039019,19.87707644345444,49.99828856466655,12.909090909090908,37.089197655575646,REORDER
22120,472,4.495238095238095,3.9810218284423904,17.379109641264044,48.84577630793071,13.485714285714286,35.360062022216425,REORDER
22121,1121,10.190909090909091,20.628427634914576,90.05318760945585,161.3895512458195,30.572727272727274,130.81682397309223,REORDER
22122,1053,9.660550458715596,17.429870159248566,76.08991801210384,143.713771223113,28.981651376146786,114.73211984696623,REORDER
22123,119,5.95,8.647938604387935,37.75248658593302,79.40248658593302,17.85,61.55248658593302,REORDER
22124,101,6.3125,6.848053251350586,29.89510568220156,74.08260568220156,18.9375,55.14510568220156,REORDER
22125,604,10.413793103448276,13.360106211835685,58.323405567778636,131.21995729191656,31.241379310344826,99.97857798157173,REORDER
22127,3067,31.61855670103093,69.72168530709693,304.36929651295947,525.699193420176,94.85567010309279,430.8435233170832,REORDER
22128,2222,24.96629213483146,37.50862005114238,163.74349311628035,338.50753806010056,74.89887640449437,263.60866165560617,REORDER
22129,1826,30.433333333333334,45.16049220831383,197.1476619229731,410.18099525630646,91.3,318.88099525630645,REORDER
22130,5559,44.11904761904762,43.50790404381386,189.9333053732283,498.7666387065617,132.35714285714286,366.4094958494188,REORDER
22131,3137,16.68617021276596,37.8204655603394,165.10485146321292,281.90804295257465,50.058510638297875,231.84953231427676,REORDER
22132,2111,19.546296296296298,27.415250636512326,119.68099326928278,256.50506734335687,58.63888888888889,197.86617845446798,REORDER
22133,1530,17.586206896551722,24.525047340891618,107.0638406575405,230.16728893340257,52.75862068965517,177.4086682437474,REORDER
22134,1351,21.444444444444443,49.356104886890485,215.4635657023277,365.5746768134388,64.33333333333333,301.2413434801055,REORDER
22135,935,19.479166666666668,40.87239591982528,178.42802190052745,314.7821885671941,58.4375,256.3446885671941,REORDER
22136,1550,14.351851851851851,23.07213993972834,100.72118841609323,201.18415137905617,43.05555555555556,158.12859582350063,REORDER
22137,516,25.8,95.65431181301264,417.5779094656279,598.1779094656279,77.4,520.7779094656279,REORDER
22138,4249,16.86111111111111,24.739611195552918,108.00051694717288,226.02829472495065,50.58333333333333,175.4449613916173,REORDER
22139,5842,22.731517509727627,33.001211785763154,144.06644892569008,303.1870714937835,68.19455252918289,234.9925189646006,REORDER
22141,689,26.5,40.07018841982154,174.92599335147423,360.42599335147423,79.5,280.92599335147423,REORDER
22142,1115,29.342105263157894,39.9291780570668,174.31041407045635,379.70515091256163,88.02631578947368,291.67883512308794,REORDER
22143,420,10.24390243902439,23.222597279164187,101.3780083761615,173.08532544933223,30.731707317073173,142.35361813225904,REORDER
22144,1002,32.32258064516129,36.474088608009744,159.2272567949709,385.48532131109994,96.96774193548387,288.51757937561604,REORDER
22145,1260,15.365853658536585,18.96098150499179,82.77396876524074,190.33494437499684,46.09756097560975,144.23738339938708,REORDER
22146,1342,27.387755102040817,70.76275395247683,308.9140709231059,500.6283566373916,82.16326530612245,418.46509133126915,REORDER
22147,6761,26.618110236220474,39.61155043216528,172.92381395718405,359.2505856107274,79.85433070866142,279.39625490206595,REORDER
22148,1181,25.67391304347826,41.86011325982771,182.73989173852735,362.4572830428752,77.02173913043478,285.4355439124404,REORDER
22149,6457,24.366037735849055,32.23067275807262,140.7026687651713,311.2649329161147,73.09811320754716,238.16681970856752,REORDER
22150,4832,22.267281105990783,64.17079704223995,280.1369511708341,436.0079189127696,66.80184331797236,369.2060755947972,REORDER
22151,12415,62.38693467336683,87.12104681494634,380.32602932274034,817.0345720363082,187.1608040201005,629.8737680162077,REORDER
22152,3863,41.98913043478261,71.54672561681836,312.3364911200749,606.2604041635532,125.96739130434783,480.29301285920536,REORDER
22153,3063,41.391891891891895,33.132700218499764,144.64046031963957,434.38370356288283,124.17567567567568,310.20802788720715,REORDER
22154,3984,59.46268656716418,76.3701767029689,333.3932169778888,749.6320229480381,178.38805970149252,571.2439632465455,REORDER
22155,3558,45.037974683544306,44.29228185297006,193.35749859118758,508.62332137599776,135.11392405063293,373.50939732536483,REORDER
22156,3919,24.341614906832298,26.698807461678438,116.55336799523472,286.9446723430608,73.0248447204969,213.9198276225639,REORDER
22157,1486,22.17910447761194,18.715514041899983,81.70238309244765,236.95611443573125,66.53731343283582,170.41880100289544,REORDER
22158,5492,45.766666666666666,71.32818379800209,311.38244906904316,631.7491157357099,137.3,494.4491157357099,REORDER
22161,1274,21.96551724137931,39.515027351247944,172.50244344517372,326.26106413482887,65.89655172413794,260.36451241069096,REORDER
22162,828,9.857142857142858,17.227844411408043,75.20797669819436,144.20797669819436,29.571428571428573,114.63654812676579,REORDER
22163,344,6.490566037735849,6.54164952589128,28.557503385925653,73.9914656500766,19.471698113207548,54.519767536869054,REORDER
22164,238,8.5,10.556725081408743,46.085274220731286,105.58527422073129,25.5,80.08527422073129,REORDER
22165,516,6.972972972972973,16.713519237040742,72.96269546594127,121.77350627675207,20.91891891891892,100.85458735783315,REORDER
22166,186,7.153846153846154,18.542259425846265,80.94604185695366,131.02296493387672,21.461538461538463,109.56142647233825,REORDER
22167,407,4.472527472527473,10.673269476532546,46.59404757295474,77.90173988064706,13.417582417582418,64.48415746306463,REORDER
22168,518,3.299363057324841,6.109539585818051,26.671131909145554,49.76667331041944,9.898089171974522,39.868584138444916,REORDER
22169,1063,6.180232558139535,5.5458813497586155,24.210487706018654,67.4721156129954,18.540697674418603,48.93141793857679,REORDER
22170,1305,8.006134969325153,8.601964269299938,37.55178610133127,93.59473088660734,24.01840490797546,69.57632597863187,REORDER
22171,1328,8.097560975609756,24.436525892516826,106.67740118968383,163.36032801895215,24.29268292682927,139.0676450921229,REORDER
22172,339,3.2285714285714286,3.054810654012476,13.33574433329752,35.93574433329752,9.685714285714287,26.250030047583234,REORDER
22173,2490,14.647058823529411,23.405459274337545,102.17629052589326,204.70570229059916,43.94117647058823,160.76452582001093,REORDER
22174,1492,15.381443298969073,17.5008590854427,76.39981943561001,184.06992252839353,46.144329896907216,137.92559263148632,REORDER
22175,926,7.982758620689655,15.921537373125691,69.50530682553344,125.38461717036103,23.948275862068964,101.43634130829206,REORDER
22176,648,6.545454545454546,12.144766847538738,53.0178541355915,98.83603595377332,19.636363636363637,79.19967231740968,REORDER
22177,300,4.761904761904762,13.788394238206374,60.19309251979644,93.52642585312978,14.285714285714285,79.2407115674155,REORDER
22178,15271,59.189922480620154,102.84319396033378,448.960900170128,863.2903575344691,177.56976744186045,685.7205900926086,REORDER
